Stock,return,adjusted_price,close_price,period_ending,fiscal_period,fiscal_year,current_ratio,quick_ratio,cash_ratio,days_of_sales_outstanding,days_of_inventory_outstanding,operating_cycle,days_of_payables_outstanding,cash_conversion_cycle,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin,effective_tax_rate,return_on_assets,return_on_equity,return_on_capital_employed,net_income_per_ebt,ebt_per_ebit,ebit_per_revenue,debt_ratio,debt_equity_ratio,long_term_debt_to_capitalization,total_debt_to_capitalization,cash_flow_to_debt_ratio,company_equity_multiplier,receivables_turnover,payables_turnover,inventory_turnover,fixed_asset_turnover,asset_turnover,operating_cash_flow_per_share,free_cash_flow_per_share,cash_per_share,payout_ratio,operating_cash_flow_sales_ratio,free_cash_flow_operating_cash_flow_ratio,cash_flow_coverage_ratios,short_term_coverage_ratios,capital_expenditure_coverage_ratio,dividend_paid_and_capex_coverage_ratio,dividend_payout_ratio,price_book_value_ratio,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_to_free_cash_flows_ratio,price_to_operating_cash_flows_ratio,price_cash_flow_ratio,price_earnings_to_growth_ratio,price_sales_ratio,dividend_yield,enterprise_value_multiple,price_fair_value,interest_coverage
ACGL,0.2034088009041524,75.55000305175781,75.55000305175781,2023-12-31,FY,2023,,,,124.32594983130409,,124.32594983130409,997.9978510028652,-873.6719011715611,0.8976089188792724,0.9929587795217838,0.2482763679037699,0.3258764852574446,-0.2579025110782865,0.0754252537941805,0.2420857625456328,0.2298237870505551,1.3125553914327917,0.250036933077264,0.9929587795217838,0.0462771194784911,0.1485315752193102,0.1293230229138004,0.1293230229138004,2.1089508437270728,3.209611507655424,2.9358311800172263,0.3657322504584752,,109.072,0.2314535021899297,15.59262272850556,15.45158665581774,21.768375372931924,0.009002925950934,0.4216664221798445,0.9909549486867282,2.1089508437270728,,110.5576923076923,62.48913043478261,0.009002925950934,1.4920366697542635,1.4920366697542635,2.00846039313481,6.163256583389601,4.806626119010005,4.763149939119846,4.763149939119846,0.029896393874651,2.00846039313481,0.0014607417084009,8.753328035982008,1.4920366697542635,101.78947368421052
ACGL,0.22236922228651582,92.3499984741211,92.3499984741211,2024-12-31,FY,2024,1.5371920037192004,1.5371920037192004,0.2275685727568572,117.91341743119266,,117.91341743119266,6681.829787234043,-6563.91636980285,0.9865252293577982,0.0114678899082568,0.2565366972477064,0.2472477064220183,0.0809119356280733,0.0608129072292894,0.2071085494716618,0.003002822653294,0.9637907912382656,22.37,0.0114678899082568,0.0384734719205709,0.1310278578290105,0.1158484797010361,0.1158484797010361,2.4461143695014664,3.4056676272814603,3.0954916577919773,0.0546257554625755,,,0.2459594392576086,17.914093959731545,17.77718120805369,24.8,0.4420222634508349,0.3826261467889908,0.9923572606024276,2.4461143695014664,,130.84313725490196,3.409810935104752,0.4420222634508349,1.6522754562920268,1.6522754562920268,1.972498566513761,7.977823515769944,5.194861824222289,5.15515884909336,5.15515884909336,-2.645978132730373,1.972498566513761,0.055406372750297,180.746875,1.6522754562920268,1.4184397163120568
ACI,0.046601959606305955,16.170000076293945,16.170000076293945,2021-02-27,FY,2020,1.022803782090688,0.3932408301864699,0.2513099733614355,2.885311319780056,31.86089954724317,34.74621086702324,25.83138004582361,8.914830821199615,0.2929313076119523,0.0232097964712499,0.0161959179456567,0.0121996716907924,0.2467440418180207,0.0319648093841642,0.6419995469304538,0.0818332675631646,0.7532559581819792,0.6978052550231839,0.0232097964712499,0.5439093164899617,10.92418636260666,0.8737968627899442,0.9161368357059628,0.2697537136497798,20.08457298195273,126.5028135777818,14.130100650933388,11.45604817148304,4.517049836987873,2.620136852394917,7.800319808115131,4.541874875074955,3.455726564061563,0.1878381557280639,0.0559976696933867,0.5822677770659833,0.2697537136497798,29.81283422459893,2.3938780517727887,2.18028940164255,0.1878381557280639,6.108775201993507,6.108775201993507,0.1160827172752631,9.515232886379676,3.560203758306562,2.0729919282511213,2.0729919282511213,0.104276524782243,0.1160827172752631,0.0197407838537446,5.505442369164928,6.108775201993507,3.005388331475288
ACI,0.8379715011211126,29.71999931335449,29.71999931335449,2022-02-26,FY,2021,1.0021440977421094,0.4630292866982092,0.3476073546146014,2.8463978187989483,32.10798090867514,34.95437872747409,30.2246475101926,4.729731217281493,0.2882635246984851,0.0338990359870352,0.0292055587241086,0.0225298037197267,0.2285782329125982,0.0575898730576396,0.5354757653904648,0.1232344686338466,0.7714217670874017,0.8615454060486684,0.0338990359870352,0.4987234647797177,4.6371751636580045,0.7234777838727372,0.8226061864376958,0.250499087383071,9.298089003504597,128.232251159472,12.07623678247734,11.367890152861714,4.711430069471753,2.556163993884009,7.481686541737649,4.060689948892675,6.210391822827939,0.1988145221042232,0.0488739271356434,0.5427506119428473,0.250499087383071,4.679541822056473,2.186990351696234,1.8218304381643764,0.1988145221042232,4.6143331349599945,4.6143331349599945,0.1941451444628375,8.617258582366016,7.318953274948869,3.972366368759606,3.972366368759606,0.1098700469251667,0.1941451444628375,0.0230716671901976,5.132425817541849,4.6143331349599945,5.056858269350488
ACI,-0.3088828603607057,20.540000915527344,20.540000915527344,2023-02-25,FY,2022,0.7439255884586181,0.1765850417615793,0.0540764996203492,3.2321309676663272,31.227446188417023,34.459577156083355,27.251203615408425,7.20837354067493,0.2801762273389337,0.0297116408691855,0.0249260460761599,0.0194913824522181,0.2180315164040299,0.0578373751347054,0.9396535667722108,0.1300551315151583,0.78196848359597,0.8389319925447531,0.0297116408691855,0.5717282808905465,9.28857018687527,0.8210889945350336,0.9028047647207909,0.1907546904973564,16.246476687154654,112.9285922047702,13.39390381251348,11.688435800920118,5.095860294793211,2.967330576806964,5.3948960302457465,1.3232514177693762,0.9020793950850662,2.799669639907499,0.0367535225506344,0.2452783909737552,0.1907546904973564,2.851333799580378,1.32499187520312,0.4465358618099887,2.799669639907499,6.74592413236481,6.74592413236481,0.1399317705026548,7.179160885365048,15.522371428571429,3.8073022880969902,3.8073022880969902,-0.4454343003874222,0.1399317705026548,0.3899717090356223,5.285726785974708,6.74592413236481,5.702174987642116
ACI,0.04381692202603132,21.440000534057617,21.440000534057617,2024-02-24,FY,2023,0.8430883516365636,0.1799884682945144,0.0253027072689971,3.336871211557125,30.69505239421673,34.03192360577387,26.18253458086328,7.849389024910597,0.2578759857996888,0.0261100461017924,0.0200535856038224,0.0163558508134385,0.184392699811202,0.0494258440721403,0.4717015468607825,0.1102625323768613,0.815607300188798,0.7680409879646188,0.0261100461017924,0.5430512068524966,5.182675159235669,0.7290113228389947,0.8382577162401615,0.1867705099933986,9.543621474067336,109.38390392048592,13.940590773315632,11.89116719242902,5.095049479484822,3.021906022249257,4.622002085505735,1.091762252346194,0.3684393465415363,0.2137345679012345,0.0335635688567437,0.2362098138747884,0.1867705099933986,12.261410788381744,1.309260079751883,1.152146601394966,0.2137345679012345,4.490109554140128,4.490109554140128,0.1556907381208692,9.518962962962965,19.637975167144223,4.638682459108855,4.638682459108855,-5.449606296296285,0.1556907381208692,0.0224535559947914,5.810639478551924,4.490109554140128,4.072637795275591
ACM,0.509321254674349,63.150001525878906,63.150001525878906,2021-09-30,FY,2021,1.1180481064307013,0.9589544190527762,0.2226112720413857,109.12425458284072,25.56454566104449,134.68880024388525,59.36555039728741,75.32324984659783,0.0598478268104615,0.0471898646353321,0.0306430204007959,0.0239709577769096,0.2177351493625307,0.0269843349890781,0.1178973408000825,0.09946572679073,0.7822648506374693,0.6493559716179576,0.0471898646353321,0.2439137727837195,1.0656844130994998,0.4430486570394295,0.5158989467807772,0.2437767177269231,4.369103068421033,3.344810934977919,6.148346937867823,14.277586030257153,13.261600674369966,1.1257095039844955,4.784592508096877,3.859396112140903,8.346037113234066,,0.0528204645400458,0.8066300537840407,0.2437767177269231,15.508385052158983,5.171434442471122,5.171434442471122,,3.4288559320471745,3.4288559320471745,0.6971570368968938,29.083403482877983,16.362663526903212,13.198616160756098,13.198616160756098,0.3466506677757174,0.6971570368968938,,13.477628307899616,3.4288559320471745,2.641274249848963
ACM,0.08266034987448045,68.37000274658203,68.37000274658203,2022-09-30,FY,2022,1.07746590550151,0.9223261070014254,0.2169081992409196,103.35539278358029,24.87898822523977,128.2343810088201,60.15911356946159,68.07526743935847,0.0644936311347074,0.0491934170062446,0.0418827485046982,0.0315352343008333,0.2470591012598922,0.036797082722461,0.1674157956662497,0.1103032826961175,0.7529408987401077,0.8513892925832246,0.0491934170062446,0.2485436686415738,1.13079986142594,0.4654711288185197,0.5306926670575265,0.2548153967007069,4.549702945990841,3.531504164125109,6.067243653425172,14.67101462067123,13.583211515197222,1.166856170194639,5.069589679472608,4.096236360536485,8.394017106160492,0.1526369229507682,0.0542764011024489,0.8080015582173545,0.2548153967007069,23.39329967875172,5.208375603027362,3.5627468111130525,0.1526369229507682,3.886012402216864,3.886012402216864,0.731987750093511,23.21174287499005,16.690931377564734,13.486298561171242,13.486298561171242,0.6457625902401075,0.731987750093511,0.0065758492920077,13.60901917625318,3.886012402216864,5.865426120391026
ACM,0.21456775749038123,83.04000091552734,83.04000091552734,2023-09-30,FY,2023,1.0545662491882872,1.0545662491882872,0.2154094083995594,103.67157757704388,,103.67157757704388,59.526971868375455,44.14460570866842,0.065755646588324,0.0225430245976951,0.0148416440396506,0.0038482560824833,0.2626616682286785,0.0049256689738937,0.025010712677844,0.0602130922337717,0.2592877225866916,0.658369686611093,0.0225430245976951,0.2449547323080692,1.2437889069090895,0.4885610447878852,0.5543252768026469,0.2529296711747104,5.077627589349158,3.5207335369113006,6.131674240159215,,17.33008670791942,1.2799743229964788,5.020993550435021,4.259165740834259,9.215562641580217,1.7384515289525049,0.0484043459171325,0.8482715020546567,0.2529296711747104,10.79808855928259,6.590719696969697,3.448996986996512,1.7384515289525049,5.202883907117016,5.202883907117016,0.8005381493888671,208.0262155714596,19.49677590704292,16.538559383890345,16.538559383890345,-2.406577787983552,0.8005381493888671,0.0083568867711066,23.916427649077885,5.202883907117016,2.034203160497546
ACM,0.2436174795821363,103.2699966430664,103.2699966430664,2024-09-30,FY,2024,1.1258186082040689,1.1258186082040689,0.2480164591570141,63.304907119295535,,63.304907119295535,62.20855890128836,1.0963482180071722,0.0673273809974705,0.0513763684922999,0.044590487049826,0.0249769364474169,0.2129075738840802,0.0333507742585209,0.1841704418770216,0.1454820567171883,0.5601404716550257,0.8679182347524056,0.0513763684922999,0.2510288584440511,1.386237555540803,0.5287110788892521,0.5809302398757337,0.2732950066169566,5.522223875506191,5.765745762997049,5.86735983675778,,20.47571087486619,1.3352628064988352,6.104954848610046,6.104954848610046,9.71599628165024,0.2864870508568957,0.0513793488409982,1.0,0.2732950066169566,12.364622556930248,,7.180330429349901,0.2864870508568957,6.408569195657,6.408569195657,0.8691211460831575,34.79694749245524,16.915768021365817,16.915768021365817,16.915768021365817,0.0541586731400081,0.8691211460831575,0.0082331086920487,14.269038418897544,6.408569195657,4.462528314097724
ACN,0.4027424991980436,336.5599975585937,336.5599975585937,2021-08-31,FY,2021,1.2519369474577635,1.2519369474577635,0.5199721915017805,70.26636151396852,,70.26636151396852,24.29174002329169,45.97462149067682,0.3238280337778256,0.1508216478415884,0.1535839205243092,0.1168892313951079,0.2281335570812238,0.1368081915621196,0.3024747402125493,0.2774797269273472,0.7610772729076591,1.0183148289536128,0.1508216478415884,0.0812174993317443,0.1795670400330351,0.0027307576520887,0.1522313136420005,2.559476694744875,2.2109402716225994,5.194519712358242,15.025683613031688,,10.48057438738483,1.1704088557112828,14.139767887572086,13.225807268298402,12.875197221105488,0.3781171864538027,0.1776082740067166,0.9353624029375336,2.559476694744875,11.868058457323295,15.47087214633911,3.189918389194192,0.3781171864538027,10.939513837623728,10.939513837623728,4.227498016586222,36.16670215151362,25.4472179408449,23.802370921223808,23.802370921223808,2.2688954552863594,4.227498016586222,0.0104548428239254,27.418154778244627,10.939513837623728,128.11014926376654
ACN,-0.14291658679710312,288.4599914550781,288.4599914550781,2022-08-31,FY,2022,1.2332511161014903,1.2332511161014903,0.4502430907622542,69.78766746373711,,69.78766746373711,22.300079803754183,47.48758765998292,0.3198597500207202,0.1520786864954479,0.1493022285096,0.1116526763310341,0.2400138014022581,0.1455073154930274,0.3110920569207122,0.3149702214809508,0.7478299382775454,0.9817432800754036,0.1520786864954479,0.070366429492256,0.1504421768399758,0.0020716911772174,0.1307690033176713,2.8688601929907063,2.137982244168468,5.230150444412838,16.36765443048113,,13.167717936795524,1.303213861722572,15.078526040196016,13.943822637715172,12.475144118401037,0.3569323365472042,0.1549027787552761,0.9247470608562152,2.8688601929907063,13.311228241019124,13.288517516761884,3.007275547943349,0.3569323365472042,8.256684733413731,8.256684733413731,2.963370255198106,26.540969303880708,20.68729698409782,19.130517083104102,19.130517083104102,1.5839514373021135,2.963370255198106,0.0134483534666917,16.861745350947132,8.256684733413731,197.95395181741333
ACN,0.12240864800861848,323.7699890136719,323.7699890136719,2023-08-31,FY,2023,1.2983442535908911,1.2983442535908911,0.5022495926767437,69.61162716753381,,69.61162716753381,20.960701992234327,48.65092517529949,0.3233667559664769,0.1374145876079336,0.1425531624509674,0.1071809385316216,0.2336934471797282,0.1340914450601865,0.2674502806015326,0.2650685469580564,0.7518664383786474,1.0373946822712523,0.1374145876079336,0.0614501952910613,0.1225646570236944,0.0016744293542584,0.1091827150060608,3.0245046576188126,1.9945364932228784,5.243376930718156,17.413538923230142,,15.383793730800775,1.2510754887691662,15.103305366860557,14.265745671750604,14.35060184899027,0.4110327542942597,0.1485573041257885,0.9445446096224928,3.0245046576188126,11.976791532480664,18.03251213619805,2.840854296372942,0.4110327542942597,7.946650519283603,7.946650519283603,3.1846272844580974,29.712627339221665,22.695624010817586,21.437029321436565,21.437029321436565,107.6587530591115,3.1846272844580974,0.0138336051403869,18.72717043099237,7.946650519283603,185.37378221988428
ACN,0.05615104490920462,341.95001220703125,341.95001220703125,2024-08-31,FY,2024,1.099159011741437,1.099159011741437,0.2637244681172296,76.85579225086902,,76.85579225086902,22.899487556028017,53.956304694841,0.3260935295334426,0.1478639421710249,0.1494584204156331,0.1119442655612176,0.2350809432782061,0.1298852151124028,0.2568092866657527,0.2596543381744829,0.748999388926423,1.0107834149502384,0.1478639421710249,0.0736702112871576,0.1456608775124832,0.0027717855441449,0.1271413560256587,2.215973405485532,1.97720184274638,4.749154088589503,15.939221308204258,,15.16798795843885,1.1602668029598535,14.543265108621918,13.72060547592242,7.979364736672681,0.4457472738016957,0.1407014563998433,0.9434336356688028,2.215973405485532,9.649912441914166,17.67835023203855,2.4318485190030383,0.4457472738016957,7.5894124100301585,7.5894124100301585,3.3082573037469345,29.55271792763504,24.922369541203583,23.51260170573912,23.51260170573912,4.737126844282684,3.3082573037469345,0.0150831228076275,19.110108888003342,7.5894124100301585,162.72697519035427
ADBE,0.29243450280811234,616.530029296875,616.530029296875,2021-12-03,FY,2021,1.2479803808424696,1.2479803808424696,0.5545297172533179,43.425403864428255,,43.425403864428255,61.061662198391424,-17.63625833396317,0.8818498574596135,0.3675641431738993,0.3614190687361419,0.3054798859676908,0.1547765118317265,0.1770125913145626,0.3258768669324863,0.2856861489979811,0.8452234881682734,0.9832816270251638,0.3675641431738993,0.1715428949010682,0.3158072582280192,0.2179175475687103,0.240010272213662,1.545687994864113,1.840981279989187,8.405218317358893,5.977564102564102,,7.459829867674858,0.5794574354832789,15.142557651991616,14.450733752620543,12.155136268343815,,0.4575863161229015,0.954312612487886,1.545687994864113,74.4639175257732,21.887878787878787,21.887878787878787,,19.87462391025208,19.87462391025208,18.63064998416218,60.98813977602654,42.66426954881764,40.71505053301952,40.71505053301952,-7.942979156544409,18.63064998416218,,44.18184419475656,19.87462391025208,51.34513274336283
ADBE,-0.4460448274209829,341.5299987792969,341.5299987792969,2022-12-02,FY,2022,1.106791338582677,1.106791338582677,0.5211614173228346,42.810689537657616,,42.810689537657616,63.89607390300231,-21.08538436534469,0.8770305577643985,0.3463591957287288,0.3412473020561172,0.2701351811882312,0.2083888149134487,0.1750782256580158,0.3384812468863426,0.3203235803960708,0.7916111850865513,0.9852410626434897,0.3463591957287288,0.1705503405116878,0.3297274215358337,0.2052601809954751,0.2479661742667523,1.6917763867904163,1.9333143548501883,8.52590799031477,5.712401055408971,,7.605183585313175,0.64811338118903,16.676595744680853,15.736170212765956,12.970212765957449,,0.4451891400658866,0.9436080632814492,1.6917763867904163,15.676,17.733031674208146,17.733031674208146,,11.424033876592413,11.424033876592413,9.117295240259002,33.75086206896552,21.70350189291509,20.47959938759888,20.47959938759888,113.62790229885049,9.117295240259002,,22.80880226789511,11.424033876592413,54.44642857142857
